"track_id","track_album_id","track_album_name","track_album_release_date"
"7EQGXaVSyEDsCWKmUcfpLk","5ZQB1ZQ2Yx9YT3nZlR2Pgu","Warrior (Expanded Edition)","2012-11-30"
"4QNpBfC0zvjKqPJcyqBy9W","4rG0MhkU6UojACJxkMHIXB","Planet Pit (Deluxe Version)","2011-06-17"
"1oHNvJVbFkexQc0BpQp7Y4","6OfCOPtcPuhlAovGJ52uZO","Pink Friday ... Roman Reloaded","2011-01-01"
"1MtUq6Wp1eQ8PC6BbPCj8P","1Tz3Ai1guEFf4hV3d9i17K","At Night, Alone.","2016-05-06"
"7lxKUx67JrEoxjayHCb0Xr","0chcfmxKrV9x4Uv49CDWmS","Habits (Stay High) [The Chainsmokers Extended Mix]","2014-03-03"
"3gbBpTdY8lnQwqxNCcf795","64fQ94AVziavTPdnkCS6Nj","Bad Blood","2013-01-01"
"6BtmXhTJMM9sBTHeYYASGz","6htgf3qv7vGcsdxLCDxKp8","Night Visions","2012-09-04"
"6TfeXwJihJRuBW3mFpib6J","4YIOg7I2h6ISBGXijrVtLi","DANCE","2019-10-18"
"0eQJy4VAW7AkhKIHzXx3jG","6BxGxt7LU2viJ6U2eba5Ix","The First One","2019-05-24"
"60bUT3XY15CTg8ZRNrSbqO","4uEX8XMeZ0sNk5hHKaVS0X","So High","2019-10-11"
"1Ff71LUQO0KBk5Slu3K6Vu","3Vsbl0diFGw8HNSjG8ue9m","Romance","2019-12-06"
"3gicyfiEVMGONgzygpWjNT","1TwCR17ZsRgWTo00mmlzqq","Grip","2018-12-06"
"1e9oZCCiX42nJl0AcqriVo","659e2eKbsMH0vYCs5qgFmy","Watermelon Sugar","2019-11-17"
"5VkHTogGhpdkLv0bOtlVjt","6NjOkiaNpDXEjXvBoN4JOj","Voice Of Chunk","1988"
"53xSIYBcFnltfPf6ZyQ4je","1xHCCotLePVxUhgxckUtLB","To Imagine - EP","2018-01-12"
"5PmPW1JYDmwPtamsOTgkzu","4SuGnemX57fF3LYLCxJEzr","The Day's War","2014-09-03"
"3ouugfdFz6exFXUxu7wRvD","4TuNgoALZ10zEOHgfkxs8T","Let's Cheers To This","2011-05-10"
"1wFRkVclQWfMQQcaVLjmBE","0AMC1Y0J0a5yN7lkOSWrJr","With Ears To See And Eyes To Hear","2010-03-23"
"5M9kio8FEFiNKyTDGqksy2","0AMC1Y0J0a5yN7lkOSWrJr","With Ears To See And Eyes To Hear","2010-03-23"
"58dRar8dH64xLu0Nw339wJ","0AMC1Y0J0a5yN7lkOSWrJr","With Ears To See And Eyes To Hear","2010-03-23"
"7einafMX858EoeJpqpzz7R","0AMC1Y0J0a5yN7lkOSWrJr","With Ears To See And Eyes To Hear","2010-03-23"
"3OkhW6KkSI7CUdBkuKPldQ","0AMC1Y0J0a5yN7lkOSWrJr","With Ears To See And Eyes To Hear","2010-03-23"
"1x8IGM8FYl6uqn806QWdW0","0AMC1Y0J0a5yN7lkOSWrJr","With Ears To See And Eyes To Hear","2010-03-23"
"42Da622nCy4WpuIR3cO2Ue","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"4GMCZUi6cVQJ5wPWwJ36rW","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"4dCF1HnN064YMR6b8t85wL","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"1rs92hJj00BrqjuyroOv6g","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"3jzsSb4XeObErKwaq11wtO","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"5JsnpXdskRuuncQD8VNFG7","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"6w2Jll6iJTKVst9x9VCdlx","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"6GH9BAxbNjCmBVTh8wUxkb","5FakgYrhpMRNbQ9OaAP9YU","Hold Me Down","2010-01-01"
"25HI5hXVP2pbD5fF9TdKPE","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"7xo14jx9x5AQZtEHUY1OsA","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"7C3rfIBnbBOyRl9J9V5dne","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"1j9WiYut0demY3Md2B4gcV","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"3pe7reLGU42Wemf4UMjrYH","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"1kN9NWN4usLoogG70iJQuN","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"14PCAzWN1tK8zTDZoWv76M","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"3ksHcN1MdKel3q3gvWn0ej","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"3NtDqzqX4xF5ZCf5Bvr7NP","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"6YhnPGViiGL970zCcpg3gh","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"2V98yEHrGuNclS6TRmuVfG","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"4HSD7R7gdVaprM52HQbAkh","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"5LJIg1xBUJ4A4pMm25YkVj","4uC7zTuKQvssFjKEmLB8x3","Take Off Your Colours","2008"
"0LQPolEDu7pkJnIIAnKhE2","0gLzhRRnR9HtMS23HgAQKC","Loverboy","2011-01-01"
"6oOmH4d2nUgsDqb8T3b32Y","0gLzhRRnR9HtMS23HgAQKC","Loverboy","2011-01-01"
"1PIEN1VajHbFGWTD6GB6M4","5N4RUU54WrJPYcNuxu4Acz","Stay With Me","2010-01-01"
"11JveNq3GfTOMwTglV1MPK","0rZ90NJ4y7F8piqOkJJiGQ","Dirty Work","2011-01-01"
"1dNuytXEaK1gpZMOJHuJxC","4wU1uvjavipP51rRHO2YiB","Never Happy, Ever After","2015-04-20"
"7j7r8g91pMGpIqzSR7mcWt","0rZ90NJ4y7F8piqOkJJiGQ","Dirty Work","2011-01-01"
"7MyLZa5CPNFFfpqDXkZZmW","0rZ90NJ4y7F8piqOkJJiGQ","Dirty Work","2011-01-01"
"2soeSOXg6lO7NA1crYT78x","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"3CzB4Vtjldto22GYhSi8G7","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"7hgQ3cGFUjVmQRWvTIabs5","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"2FTj8pmH8Knv821458tZSq","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"52UKAGhxfKuctrJOpymVtr","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"3B0LP4YpvtPNyLV98I740L","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"6x3kWTpIhi8Rrte9BrYWJ5","6El6xMovbnBhHOxN2ukzbk","Nothing Personal","2009-07-06"
"1nIi1HOE4MdaoOIBVGabCg","3QIWzghk7AWadUZ5jPfvUB","Put Up Or Shut Up (Deluxe Version)","2008-05-20"
"3U4LgrkH4QBt2rv6hyUliD","3QIWzghk7AWadUZ5jPfvUB","Put Up Or Shut Up (Deluxe Version)","2008-05-20"
"3TIJkJgwWSAXb8zyOV6q5a","3QIWzghk7AWadUZ5jPfvUB","Put Up Or Shut Up (Deluxe Version)","2008-05-20"
"0gYkWzRcwMTs9YXWl0Rghm","6JOwSepO10JPjwMVfM1h8S","So Wrong, It's Right (Deluxe Version)","2008-08-04"
"16lcrdbVr0n73F8zYcGAow","6JOwSepO10JPjwMVfM1h8S","So Wrong, It's Right (Deluxe Version)","2008-08-04"
"6Qrb0gtCCZoL6hZDJOoRmo","6JOwSepO10JPjwMVfM1h8S","So Wrong, It's Right (Deluxe Version)","2008-08-04"
"79xbVOzorykiNjTB6VV6zx","6JOwSepO10JPjwMVfM1h8S","So Wrong, It's Right (Deluxe Version)","2008-08-04"
"6KxWEKZT63q9ioV38MuZxZ","0Rwkl6lPgzO6Ih9I7jOst1","Everything You Ever Wanted: The B-Sides","2011-02-01"
"7xdIAQ121eRRfprV8IZQGd","0Rwkl6lPgzO6Ih9I7jOst1","Everything You Ever Wanted: The B-Sides","2011-02-01"
"5t3KWr8w3yGrAUEqCfizlD","1Fs5u1Tan6sy0b5JR8bGQL","Off The Deep End","2009"
"2dpy9FSzqKGLZfr0JJZJWl","1Fs5u1Tan6sy0b5JR8bGQL","Off The Deep End","2009"
"6FaHStqRlwqJc2mxeEuFog","6tZKYGG1ZkBIAjqZTUSTlB","That's What She Said EP","2008-10-13"
"5M7OvJqw8FvIr4jLJLwCi1","5ioUIvpedCZXXXPE1zvsoV","Mayday Parade (Deluxe Edition)","2011-10-03"
"2ZfRaS9IbIDgMXAc2j4KCS","5ioUIvpedCZXXXPE1zvsoV","Mayday Parade (Deluxe Edition)","2011-10-03"
"3xVC56rIYsxy1bMuf5ijpA","5ioUIvpedCZXXXPE1zvsoV","Mayday Parade (Deluxe Edition)","2011-10-03"
"1bOoGwUyHrkG1DqQm5GPMa","5ioUIvpedCZXXXPE1zvsoV","Mayday Parade (Deluxe Edition)","2011-10-03"
"3ZjnFYlal0fXN6t61wdxhl","4eVvdwd6AC7nh9TvJD9XyT","Valdosta EP","2009-10-06"
"7iko4woUrA2MbenSv2UaM7","0JK09CS7SdFERmAiBNjawF","Anywhere But Here","2009-10-05"
"7EbUzSDb2R7EgyO3uGN1Oz","0JK09CS7SdFERmAiBNjawF","Anywhere But Here","2009-10-05"
"0ZJuph19Yj6fruShoU5muF","0JK09CS7SdFERmAiBNjawF","Anywhere But Here","2009-10-05"
"2OYTFaOB4D1bWLXaT5mrfH","0JK09CS7SdFERmAiBNjawF","Anywhere But Here","2009-10-05"
"7qZdLKPA5TXDxpd10AGpf0","6POoZnVEetK6ha2zSp1ws1","Champion","2008"
"4erEEDn3ePjsUycruIf6My","6POoZnVEetK6ha2zSp1ws1","Champion","2008"
"6hNb6q0DhKIV0hwscYGVC8","63y7SlRNB55XQQf9NkC0nf","Controversy Loves Company","2005"
"4DOC75w7NMw8bsiVQ7rw4S","63y7SlRNB55XQQf9NkC0nf","Controversy Loves Company","2005"
"63QPrB9P5VoLNztjlSep0G","00PSvUy1DSQCnMfe1mDLUZ","Self-Titled Album","2009"
"6B4HHb1bgnSiNHOyub6Vqq","00PSvUy1DSQCnMfe1mDLUZ","Self-Titled Album","2009"
"2FmCupFDdyGlADn2sDsHZD","00PSvUy1DSQCnMfe1mDLUZ","Self-Titled Album","2009"
"4j2Z0fivH9kDUhqG69Z3Aa","4tdCKuu3ERLA39efuNmyfn","Boys Like Girls","2006-08-22"
"6qTvF9L5uVSx4F1C5gTLjx","4tdCKuu3ERLA39efuNmyfn","Boys Like Girls","2006-08-22"
"2nZH4dHaL48ljy2uBLZWTk","4tdCKuu3ERLA39efuNmyfn","Boys Like Girls","2006-08-22"
"2cnHXrjjom19DW3sbZ8jap","0oVnAjBBzSePYq8xB3bpYx","Listen & Forgive","2011-10-03"
"59CvJK1sftyil2pvJRayYp","6SvQETFZZc2gHuMe58jIZG","Man Overboard","2011-09-26"
"0wT0uzGiU6KlN83RLtLS7g","6SvQETFZZc2gHuMe58jIZG","Man Overboard","2011-09-26"
"3BiCACahsj2ast2ni4X8Iy","6SvQETFZZc2gHuMe58jIZG","Man Overboard","2011-09-26"
"77AerlmvC399D6kF731DTQ","6SvQETFZZc2gHuMe58jIZG","Man Overboard","2011-09-26"
"5PGUEbAkoTqUp5aUysRQJe","4Se1DHVIvWEm96jTcxa7oJ","Real Talk","2010-06-23"
"0GE84jMHPkH9GfBh67DyYL","30WU9cnG33f11JveTQPNgw","Forever Comes Too Soon","2008-09-02"
"0RQEDIV1tgkz66llhdUqJi","30WU9cnG33f11JveTQPNgw","Forever Comes Too Soon","2008-09-02"
"5d7o3xXERxQGzqk4oMBeiZ","30WU9cnG33f11JveTQPNgw","Forever Comes Too Soon","2008-09-02"
"2rBzfaCpJzGjZ0sXVwoiAI","3rrUsZYLdyTjJFK6E5unUU","Eyes To The Sun","2009-09-28"
"6sNs67OYo6O7HBVwr0ugl3","3rrUsZYLdyTjJFK6E5unUU","Eyes To The Sun","2009-09-28"
"7zHRcLHhkdkVDSwR0CKdLB","6CsgMETT9H9NzcQSMD4Dfq","Aim and Ignite","2009"
"73IFtNOdL6gTXhQzvR69b5","4i1FYEgN47z0fsGkBA76gc","Neighborhoods (Deluxe)","2011-01-01"
"3dcpXrvJczwaALgcy8f8IN","0n2FhJf0YwnCfCVotc91TQ","blink-182 (International Version)","2003-10-24"
"2L9LE3tQ97iouD4ELWCH8n","0n2FhJf0YwnCfCVotc91TQ","blink-182 (International Version)","2003-10-24"
"0QDTcZ2mK5v9KQbfG01jlc","3QpsAEvpGg8Ai5aY0cy4Rb","Take Off Your Pants And Jacket","2001-01-01"
"1ZH8NFVtXb6K6zOsAnlyOF","3QpsAEvpGg8Ai5aY0cy4Rb","Take Off Your Pants And Jacket","2001-01-01"
"26Fyue2izXj2tPUYOO0WhC","3QpsAEvpGg8Ai5aY0cy4Rb","Take Off Your Pants And Jacket","2001-01-01"
"1UX6IpGYtIOP7J40NeY5pp","3QpsAEvpGg8Ai5aY0cy4Rb","Take Off Your Pants And Jacket","2001-01-01"
"1hWrl3T1kIH5b9zRHLfCOn","1fF8kYX49s5Ufv4XEY5sjW","Enema Of The State","1999-01-01"
"12qZHAeOyTf93YAWvGDTat","1fF8kYX49s5Ufv4XEY5sjW","Enema Of The State","1999-01-01"
"74Zp9QiDrFZpBV949AMbUs","5IlIcdN5FKmqkhZcWNAqoW","Dude Ranch","1997-01-01"
"626yIpah5wJb9pcja3QgO2","5bJQXNxXTwvVh5250agH7p","Box Car Racer","2002-01-01"
"4UuHWIkAWnN176A2rx7YFB","7JST4gPYSXFegyuk9nKFb0","A Hangover You Don't Deserve","2004-09-11"
"1rfofaqEpACxVEHIZBJe6W","2vD3zSQr8hNlg0obNel4TE","Camila","2018-01-12"
"3zkWCteF82vJwv0hRLba76","0CnQ0JQajNswRjPkNYVG8m","Handwritten","2015-04-14"
"2fZQIJew3nkNe99s2PKzul","1iuzMKNzVo8HJ67eW32YMr","Bad Liar","2017-05-18"
"10GJQkjRJcZhGTLagFOC62","4w5LxfyoOPHkGJZrco1UT5","Most Girls","2017-04-28"
"3OtMnyUaiipcAT23A8liyi","0UlbGi4oAth8s6rwaGSU8Z","Witness (Deluxe)","2017-06-09"
"4Ro98RCK90oHqqSZUnTFq5","4PrFFsJ2WAD46IXNdfx2dx","Strip That Down","2017-05-18"
"2zFF6jG5hQArbzcXz3KUWk","3HV3ecmJJ2GmHM93vVVKXF","Confident (Deluxe Edition)","2015-01-01"
"1u8c2t2Cy7UBoG4ArRcF5g","1yGbNOtRIgdIiGHOEBaZWf","1989 (Deluxe)","2014-01-01"
"3QGsuHI8jO1Rx4JWLUh9jd","1ne2D0NxoGyZd31gAM4HNd","Illuminate","2017-04-20"
"6ZANrVuAMp2rpjhfbOuJly","3Kbuu2tHsIbplFUkB7a5oE","Revival (Deluxe)","2015-10-09"
"3e9HZxeyfWwjeyPAMmWSSQ","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08"
"5jrdCoLpJSvHHorevXBATy","5MQBzs5YlZlE28mD9yUItn","PRISM (Deluxe)","2013-01-01"
"2DpCdPMg1BADE4HDnxt3Rd","2cE2eOy7alOZHpuelJEV8Q","Sit Still, Look Pretty","2017-01-06"
"3E7dfMvvCLUddWissuqMwr","0IuHVgAvbNDJnJepuSZ8Oz","The Time Of Our Lives (International Version)","2009-01-01"
"34oB5r0lcN3fYWCs2uA1k5","2yaSZnZhaxsbQ5xhgGbw3g","The Cure","2017-04-16"
"5T7ZFtCcOgkpjxcuaeZbw0","7p1fX8aUySrBdx4WSYspOu","Midnight Memories (Deluxe)","2013-11-25"
"2cOUlop2ZakjOKe4WinesN","7ahctQBwcSxDdP0fRAPo2p","Flicker (Deluxe)","2017-10-20"
"2qT1uLXPVPzGgFOx4jtEuo","3tx8gQqWbGwqIGZHqDNrGe","Sweetener","2018-08-17"
"7fa9MBXhVfQ8P8Df9OEbD8","1Li4rADxSxjT2g4xqUcMYh","Red Pill Blues (Deluxe)","2018-06-15"
"036GQb6SETOJJG8BxJTNxc","4rA1y7l62I627A69JFG1Vk","Nothing To Lose (Deluxe Version)","2013-07-26"
"5EbX5xL3O2xT8FxCpYzgUO","2ho9l951XwxpBFEEjubOUx","How Far I'll Go (From ""Moana"")","2016-10-28"
"6QicTxeiSaRkPnkGDUvYOs","76LmTxakuFgfAmvUvEXz5S","Pretty Girls","2015-05-04"
"3qRHCvn70YpVFFkx3lrAYf","2mx2hlgAtxrXrWRnerdVGB","Body on Me","2015-08-07"
"0lYS1tJg3r6ATe9bRPB0Hu","6r8008bnpeLNfHdYCKtPK0","A Year Without Rain (International Standard Version)","2010-01-01"
"0tBbt8CrmxbjRP0pueQkyU","5gQZvWM1o8NkQndueJtZcP","Wolves","2017-10-25"
"19hh7DkfRBrpRGYfKlw7jb","2D0Hi3Jj6RFnpWDcSa0Otu","Youngblood (Deluxe)","2018-06-15"
"59mrqUmhpmcfUns8BKkV30","1Y7A8ZaZ9QyeeOa3uWQJqc","Get Wet","2013-09-20"
"4RCWB3V8V0dignt99LZ8vH","4vUClKTFaDWnsHE8rK52GY","All That We Needed","2005-01-01"
"7xoUc6faLbCqZO6fQEYprd","6EVYTRG1drKdO8OnIQBeEj","My Everything (Deluxe)","2014-08-25"
"5uCax9HTNlzGybIStD3vDh","7oiJYvEJHsmYtrgviAVIBD","Back from the Edge","2016-10-28"
"2MfOcbtgz2yTsiznFmVZUN","20E3PwDg1jaDdK9K565luD","I AM...SASHA FIERCE","2008-11-12"
"49FYlytm3dAAraYgpoJZux","3JSWZWeTHF4HDGt5Eozdy7","Good Girl Gone Bad: Reloaded","2008-06-02"
"3cfOd4CMv2snFaKAnMdnvK","2kyTLcEZe6nc1s6ve0zW9P","Astro Lounge","1999-01-01"
"7iyKbBjb2fmTnTfCjCh7ER","3MYJYd73u0SatCnRVvRJ3M","Bloom","2018-08-31"
"6GzApXoBQiiAjak3tOQfV3","2rSrRHcfwJXxni8HczqKAT","Lie To Me (feat. Julia Michaels)","2018-12-21"
"3C0nOe05EIt1390bVABLyN","3sysiYphqNRQw7VKLCg1yE","Love?","2011-01-01"
"0kzw2tRyuL9rzipi5ntlIy","2bVVESepVYULITlO6mtmoy","TALKING IS HARD (Expanded Edition)","2014-12-02"
"5YhAAlelWek228jZzxgEfr","0UkgnXc0w7qiRE2X086BdN","Whatever","2011-11-25"
"3KkXRkHbMCARz0aVfEt68P","35s58BRTGAEWztPo9WqCIs","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","2018-12-14"
"24lMtPOCzP5g4hrg3NklLa","4axhLmtq8nhvF5zJ21FoH8","Just The Way You Are","2010-07-20"
"0mUyMawtxj1CJ76kn9gIZK","4zhigAhPwqp43XVHBiVeQI","Daniel Powter (U.S. Release)","2005-02-22"
"6e40mgJiCid5HRAGrbpGA6","1NslKOZobWxINFaFkLol3r","The Hits--Chapter One","2001-10-23"
"1qDrWA6lyx8cLECdZE7TV7","4G2rJNhsKOE6iHgtUqZ0Ye","Making Mirrors","2011-01-01"
"0aOluBqXYd0rFSCsgDyAWX","04E0aLUdCHnhnnYrDDvcHq","Hozier","2014-10-07"
"6tXjP6xgPJ7Xr1igrO6bOE","1G2ZRwcqN6warfakvcPgEs","Good Girl Gone Bad: Reloaded","2008-06-02"
"5XsMz0YfEaHZE0MTb1aujs","0CpBTGH3Eewlbw35IclPdm","Make It Big","1984-10-23"
"0qcr5FMsEO85NAQjrlDRKo","7lZs5r4oQV2nutddffLrg0","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","2013-01-01"
"5eWgDlp3k6Tb5RD8690s6I","6i7WCdMCeqUKte5zU8DUUA","V (Deluxe)","2014-09-02"
"7uolkTLavH97itenLjNmx9","2MNwQ0qxvbMlBeWubrDZzX","V","2014-08-29"
"1awcbkmzafwSmo0cgyMFio","45XvVcVhg3KCd5FTejzR1Z","Let It Go The Complete Set (From “Frozen”)","2014-04-15"
"1HNkqx9Ahdgi1Ixy2xkKkL","1xn54DMo2qIqBuMqHtUsFd","x (Deluxe Edition)","2014-06-21"
"5unfeZUhKhICP73CDYBW4N","4O3kjO4lcJv1o3kUud54iF","Call Me Maybe","2012-01-01"
"0TDLuuLlV54CkRRUOahJb4","4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07"
"1sYSP7gKa5kdKIfhANfori","2qmysBdftCYXRjYHTVK3qo","Hell's Kitchen Angel","2016-04-08"
"5Hroj5K7vLpIG4FNCRIjbP","0V4laGZGshNCpurfIdUhHv","Oh, What A Life","2014-01-01"
"3dYD57lRAUcMHufyqn9GcI","0Uv83rRhY5QvHKkQoULRKk","Hozier","2014-07-20"
"4l0Mvzj72xxOpRrp6h8nHi","3YPFaTR7WMi1Hd4NVKdCJx","Rare","2020-01-10"
"7GCVboEDzfL3NKp1NrAgHR","2gjtjSAbxvoeQs6zYHj1HJ","Wrong Direction","2020-01-01"
"3jjujdWJ72nww5eGnfs2E7","7xV2TzoaVc0ycW7fwBwAml","Fine Line","2019-12-13"
"6ocbgoVGwYJhOv1GgI9NsF","2fYhqwDWXjbpjaIJPEfKFw","thank u, next","2019-02-08"
"26wLOs3ZuHJa2Ihhx6QIE6","1zbH0DnpYxaoqTojXNLQb6","13 Reasons Why (Season 3)","2019-08-23"
"5p7ujcrUXASCNwRaWNHR1C","0zzrCTzvL4ZmR42xF46Afm","Without Me","2018-10-04"
"2BgEsaKNfHUdlh97KmvFyo","7lPoGKpCGgdKFAxpudhAH5","Speak Your Mind (Deluxe)","2018-04-27"
"1rW6UUZRQWW34j4zCQDkfX","40KAng7d1u6SP49rMI68m7","Sweet Talker","2014-10-13"
"6RRNNciQGZEXnqk8SQ9yv5","1NAmidJlEaVgA3MpcPFYGq","Lover","2019-08-23"
"4e4fqjx0Izh4svvTef1z7e","4TOkZvtqNpg5UHyGxCn0mS","Expectations","2018-06-22"
"0prNGof3XqfTvNDxHonvdK","3rDbA12I5duZnlwakqDdZa","Know-It-All (Deluxe)","2015-11-13"
"222B3aljXx6fFwKmFjuBED","7Ho8gAx4haSxv1eFLQwvTj","LM5 (Deluxe)","2018-11-16"
"0gJvqi9QyASOCtJu99tytc","20jYcJane0oI7VoMNoEOJU","Breakaway","2004"
"2U4tbK3U9DFdZvhLNagF5V","52pHDA5D1zt7xcfJdOkHWx","LP1","2019-12-06"
"630sXRhIcfwr2e4RdNtjKN","0mRqi6mOvyVVVEIfFFfWXU","Rewrite The Stars","2017-11-17"
"6kls8cSlUyHW2BUOkDJIZE","29FoTD5vBY3Fq1QWhbl3FM","Hate Me (with Juice WRLD)","2019-06-26"
"2BWWsCwuHAZFE1scLyP6Qe","3XDvXyhPzaPRpGoEjoQI8P","Meet The Vamps","2014-11-04"
"5BHWQ78pw9yIjIWa6p1z6G","0Nt9OVNsmAcsEYXULP0ZBD","Surfers Paradise","2013-07-12"
"1wjzFQodRWrPcQ0AnYnvQ9","7l6fTSFvlumnPFpOSrbnDV","I Like Me Better","2017-05-19"
"3fuC2ffmtIWdmi86asWZj5","1KE7DaTs2cRWQk6BnRLAD1","Starstruck (Original Motion Picture Soundtrack)","2010-01-01"
"1BZquLvuXZMig4HCDmHCI9","5op6Xx2E6olsdfFx6VFUDO","Camp Rock OST","2008-01-01"
"5mGVGSGpyrR3FsFnYQTWyh","6KfTFTEXHhUvMqYoosDMR4","Camp Rock 2: The Final Jam","2010-01-01"
"1ydmI439o0pHe0e2TLpHUv","5op6Xx2E6olsdfFx6VFUDO","Camp Rock OST","2008-01-01"
"7uzmGiiJyRfuViKKK3lVmR","5EEkfRgfYHiFu0lGur6Z6M","COSMIC","2018-04-12"
"5EnCFISDzoIMWMaicJxxX9","3TeV2AlhkVndwTUafUjmfQ","Lovin' So Hard","2015-04-07"
"3DmW6y7wTEYHJZlLo1r6XJ","4JlzEvVJqpb62Xwc0EmOHr","Shower","2014-04-23"
"0AkQbXGN4KG34TS7xLrM68","5SxEsi1PNyo1XfEKDYcFKF","Take Me Home: Yearbook Edition","2012-11-09"
"6mnjcTmK8TewHfyOp3fC9C","0gT5HL6RnvHBxJ2gY7lidR","Warrior (Deluxe Version)","2012-11-30"
"6aGjEZ7kq3YXgD0EDt80O5","5SxEsi1PNyo1XfEKDYcFKF","Take Me Home: Yearbook Edition","2012-11-09"
"455AfCsOhhLPRc68sE01D8","5BvgP623rtvlc0HDcpzquz","Katy Perry - Teenage Dream: The Complete Confection","2012-03-12"
"3MFQiTzOI5txaTQlybipNx","5hs0wQFqXp1fNdkchK5wyE","Animal","2010"
"1mQRQlbf1nXbazPEuSyij8","092fm0yKd9V4VGi6G3u51Y","22","2012-01-01"
"7hFFPcCgh0IAW2lQSm8qyg","2NcpQiy0oFEJyabqw7BtvM","Can We Dance","2013-09-29"
"5zTzDqrEmseqL2G8ElgBu7","3SUtKkjatUCubbgOC8OP4o","Goodbye Lullaby","2011-03-04"
"5jlsg7onynIipVy5krMaRZ","6HmxS6CD2IUZZg1Oxu8AVh","Hair","2016-04-15"
"2fQxE0jVrjNMT9oJAXtSJR","0BZbTNqpXFg6lxNv78X7Lp","Who You Are (Platinum Edition)","2011-01-01"
"6epn3r7S14KUqlReYr77hA","3BmcYMh0KYsimWL6p2gPa9","My World 2.0","2010-01-01"
"5YY6Z7YnjGOPxYy8ooZmLC","2lsQE89fPFInz2J62K6waw","When My Heart Felt Volcanic","2018-04-06"
"1Vk6binioVDRup8aSqS53T","7xGSb4x3pgIDzyDm0bXdoG","Legendary","2013-04-15"
"1rN55j78K87LEfRKZsSFYm","0d8ZiQuUcHDzUkqz9PEn7j","Full Speed","2015-01-02"
"4JaLkM90MJutDAl5jD9BZX","4gCNyS7pidfK3rKWhB3JOY","FOUR (Deluxe)","2014-11-17"
"6SjCa7LhEpPNiCxe3bLln4","6Kssm2LosQ0WyLukFZkEG5","Demi","2013-01-01"
"6kFPBOtSOIlrleJNkZ6ESF","737av5XsHhJigOC64BV6IY","Ever After","2012-10-24"
"00OKDIsSQbx8rd5Al7fKNw","3cfTPG7l0IBjJh7MVBqNdx","Stand Out (From ""How to Build a Better Boy"")","2014-08-12"
"12wSL3tGk3MtbDEhfG7xy3","1fc8tPf36cZhNYpNFrWh7o","Hannah Montana The Movie","2009-01-01"
"5RhxBpoCwX2vLBcSJzYa5j","2rxTiLaHxp9jctuczFwwHp","A Year Without Rain","2010-01-01"
"2eKYRRrNhXXr7SSzE3X99F","4xrfYedbqvfMKnpXBw73od","Liv and Maddie (Music from the TV Series)","2015-01-01"
"3lGogNtjAv1C0PHCxe3oyj","2IZ35W6krTeqEPjAKHh2hk","Make Your Mark: Ultimate Playlist","2012-10-16"
"03yWftlC0np4NshtX9RAUy","5gmYqZjyX50yWhiT31hUxJ","Your Favorite Songs from 100 Disney Channel Original Movies","2016-05-20"
"6DswnRwL3rihiXeTGYPZ2m","05FEqcNVx11mFxN8Pf96WM","A Cinderella Story: Once Upon A Song - Original Motion Picture Soundtrack","2011-09-06"
"7gkqWcT5ClmJC6pjKNMrpW","6397JRE7OBuGKj95VW4x3A","Louder (Deluxe)","2013-01-01"
"3Ij3K23D4G2bceNtgxlmLn","3DNSn0YBWCKyujNZVDCQla","Sometime Last Night","2015-01-01"
